resolution_kind,option_name,choice,weighted_total,weight_share,selected
faction_select,Secondary Class,guardian,4.597362777808737,0.7006506918731183,True
faction_select,Secondary Class,survivor,1.5078217731076367,0.22979617219869725,False
faction_select,Secondary Class,seeker,0.45637719609076277,0.06955313592818445,False
