resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,Livre d'Eibon,08005,35.90389796893084,1.0,True
signature_select,Livre d'Eibon,98008,0.0,0.0,False
signature_select,The Harbinger,08006,35.90389796893084,1.0,True
signature_select,The Harbinger,98009,0.0,0.0,False
