resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,Duke,02014,67.11748571375446,1.0,True
signature_select,Duke,90047,0.0,0.0,False
signature_select,Wracked by Nightmares,02015,67.11748571375446,1.0,True
signature_select,Wracked by Nightmares,90048,0.0,0.0,False
