resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,Psychic Sensitivity,11015,7.486289137002045,1.0,True
signature_select,Psychic Sensitivity,98020,0.0,0.0,False
signature_select,Prophecy of the End,11016,7.486289137002045,1.0,True
signature_select,Prophecy of the End,98021,0.0,0.0,False
faction_select,Secondary Class,seeker,3.6779403694527604,0.4912901842481642,True
faction_select,Secondary Class,guardian,2.315673160470115,0.30932189741704935,False
faction_select,Secondary Class,rogue,1.4926756070791614,0.1993879183347865,False
