resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,Zoey's Cross,02006,25.034829755138453,1.0,True
signature_select,Zoey's Cross,90060,0.0,0.0,False
signature_select,Smite the Wicked,02007,25.034829755138453,1.0,True
signature_select,Smite the Wicked,90061,0.0,0.0,False
