resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,The Codex of Ages,04013,56.83549038046701,1.0,True
signature_select,The Codex of Ages,90082,0.0,0.0,False
signature_select,Serpents of Yig,04014,56.83549038046701,1.0,True
signature_select,Serpents of Yig,90083,0.0,0.0,False
