resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,Bonesaw,09005,28.346672737671355,1.0,True
signature_select,On the Mend,09006,28.346672737671355,1.0,True
signature_select,Wounded Bystander,09007,28.346672737671355,1.0,True
