resolution_kind,option_name,choice,weighted_total,weight_share,selected
signature_select,Trusty Bullwhip,08008,36.95936430171413,1.0,True
signature_select,Trusty Bullwhip,90063,0.0,0.0,False
signature_select,Buried Secrets,08009,36.95936430171413,1.0,True
signature_select,Buried Secrets,90064,0.0,0.0,False
